1872;6987;Marcourt;Luxemburg
1873;6987;Rendeux;Luxemburg
1874;6990;Fronville;Luxemburg
1875;6990;Hampteau;Luxemburg
1876;6990;Hotton;Luxemburg
1877;6990;Marenne;Luxemburg
1878;6997;Amonines;Luxemburg
1879;6997;Erezée;Luxemburg
1880;6997;Mormont;Luxemburg
1881;6997;Soy;Luxemburg
1882;7000;Mons;Henegouwen
1883;7010;Shape;
1884;7011;Ghlin;Henegouwen
1885;7012;Flénu;Henegouwen
1886;7012;Jemappes;Henegouwen
1887;7020;Maisières;Henegouwen
1888;7020;Nimy;Henegouwen
1889;7021;Havre;Henegouwen
1890;7022;Harmignies;Henegouwen
1891;7022;Harveng;Henegouwen
1892;7022;Hyon;Henegouwen
1893;7022;Mesvin;Henegouwen
1894;7022;Nouvelles;Henegouwen
1895;7024;Ciply;Henegouwen
1896;7030;Saint-Symphorien;Henegouwen
1897;7031;Villers-Saint-Ghislain;Henegouwen
1898;7032;Spiennes;Henegouwen
1899;7033;Cuesmes;Henegouwen
1900;7034;Obourg;Henegouwen
1901;7034;Saint-Denis;Henegouwen
1902;7040;Asquillies;Henegouwen
1903;7040;Aulnois;Henegouwen
1904;7040;Blaregnies;Henegouwen
1905;7040;Bougnies;Henegouwen
1906;7040;Genly;Henegouwen
1907;7040;Goegnies-Chaussée;Henegouwen
1908;7040;Quévy-Le-Grand;Henegouwen
1909;7040;Quévy-Le-Petit;Henegouwen
1910;7041;Givry;Henegouwen
1911;7041;Havay;Henegouwen
1912;7050;Erbaut;Henegouwen
1913;7050;Erbisoeul;Henegouwen
1914;7050;Herchies;Henegouwen
1915;7050;Jurbise;Henegouwen
1916;7050;Masnuy-Saint-Jean;Henegouwen
1917;7050;Masnuy-Saint-Pierre;Henegouwen
1918;7060;Horrues;Henegouwen
1919;7060;Soignies;Henegouwen
1920;7061;Casteau;Henegouwen
1921;7061;Thieusies;Henegouwen
1922;7062;Naast;Henegouwen
1923;7063;Chaussée-Notre-Dame-Louvignies;Henegouwen
1924;7063;Neufvilles;Henegouwen
1925;7070;Gottignies;Henegouwen
1926;7070;Le Roeulx;Henegouwen
1927;7070;Mignault;Henegouwen
1928;7070;Thieu;Henegouwen
1929;7070;Ville-Sur-Haine;Henegouwen
1930;7080;Eugies;Henegouwen
1931;7080;Frameries;Henegouwen
1932;7080;La Bouverie;Henegouwen
1933;7080;Noirchain;Henegouwen
1934;7080;Sars-La-Bruyère;Henegouwen
1935;7090;Braine-Le-Comte;Henegouwen
1936;7090;Hennuyères;Henegouwen
1937;7090;Henripont;Henegouwen
1938;7090;Petit-Roeulx-Lez-Braine;Henegouwen
1939;7090;Ronquières;Henegouwen
1940;7090;Steenkerque;Henegouwen
1941;7100;Haine-Saint-Paul;Henegouwen
1942;7100;Haine-Saint-Pierre;Henegouwen
1943;7100;La Louvière;Henegouwen
1944;7100;Saint-Vaast;Henegouwen
1945;7100;Trivières;Henegouwen
1946;7110;Boussoit;Henegouwen
1947;7110;Houdeng-Aimeries;Henegouwen
1948;7110;Houdeng-Goegnies;Henegouwen
1949;7110;Maurage;Henegouwen
1950;7110;Strépy-Bracquegnies;Henegouwen
1951;7120;Croix-Lez-Rouveroy;Henegouwen
1952;7120;Estinnes-Au-Mont;Henegouwen
1953;7120;Estinnes-Au-Val;Henegouwen
1954;7120;Fauroeulx;Henegouwen
1955;7120;Haulchin;Henegouwen
1956;7120;Peissant;Henegouwen
1957;7120;Rouveroy;Henegouwen
1958;7120;Vellereille-Le-Sec;Henegouwen
1959;7120;Vellereille-Les-Brayeux;Henegouwen
1960;7130;Battignies;Henegouwen
1961;7130;Binche;Henegouwen
1962;7130;Bray;Henegouwen
1963;7131;Waudrez;Henegouwen
1964;7133;Buvrinnes;Henegouwen
1965;7134;Epinois;Henegouwen
1966;7134;Leval-Trahegnies;Henegouwen
1967;7134;Péronnes-Lez-Binche;Henegouwen
1968;7134;Ressaix;Henegouwen
1969;7140;Morlanwelz-Mariemont;Henegouwen
1970;7141;Carnières;Henegouwen
1971;7141;Mont-Sainte-Aldegonde;Henegouwen
1972;7160;Chapelle-Lez-Herlaimont;Henegouwen
1973;7160;Godarville;Henegouwen
1974;7160;Piéton;Henegouwen
1975;7170;Bellecourt;Henegouwen
1976;7170;Bois-D'Haine;Henegouwen
1977;7170;Fayt-Lez-Manage;Henegouwen
1978;7170;La Hestre;Henegouwen
1979;7170;Manage;Henegouwen
1980;7180;Seneffe;Henegouwen
1981;7181;Arquennes;Henegouwen
1982;7181;Familleureux;Henegouwen
1983;7181;Feluy;Henegouwen
1984;7181;Petit-Roeulx-Lez-Nivelles;Henegouwen
1985;7190;Ecaussinnes-D'Enghien;Henegouwen
1986;7190;Marche-Lez-Ecaussinnes;Henegouwen
1987;7191;Ecaussinnes-Lalaing;Henegouwen
1988;7300;Boussu;Henegouwen
1989;7301;Hornu;Henegouwen
1990;7320;Bernissart;Henegouwen
1991;7321;Blaton;Henegouwen
1992;7321;Harchies;Henegouwen
1993;7322;Pommeroeul;Henegouwen
1994;7322;Ville-Pommeroeul;Henegouwen
1995;7330;Saint-Ghislain;Henegouwen
1996;7331;Baudour;Henegouwen
1997;7332;Neufmaison;Henegouwen
1998;7332;Sirault;Henegouwen
1999;7333;Tertre;Henegouwen
2000;7334;Hautrage;Henegouwen
2001;7334;Villerot;Henegouwen
2002;7340;Colfontaine;Henegouwen
2003;7340;Paturages;Henegouwen
2004;7340;Warquignies;Henegouwen
2005;7340;Wasmes;Henegouwen
2006;7350;Hainin;Henegouwen
2007;7350;Hensies;Henegouwen
2008;7350;Montroeul-Sur-Haine;Henegouwen
2009;7350;Thulin;Henegouwen
2010;7370;Blaugies;Henegouwen
2011;7370;Dour;Henegouwen
2012;7370;Elouges;Henegouwen
2013;7370;Wihéries;Henegouwen
2014;7380;Baisieux;Henegouwen
2015;7380;Quiévrain;Henegouwen
2016;7382;Audregnies;Henegouwen
2017;7387;Angre;Henegouwen
2018;7387;Angreau;Henegouwen
2019;7387;Athis;Henegouwen
2020;7387;Autreppe;Henegouwen
2021;7387;Erquennes;Henegouwen
2022;7387;Fayt-Le-Franc;Henegouwen
2023;7387;Marchipont;Henegouwen
2024;7387;Montignies-Sur-Roc;Henegouwen
2025;7387;Onnezies;Henegouwen
2026;7387;Roisin;Henegouwen
2027;7390;Quaregnon;Henegouwen
2028;7390;Wasmuel;Henegouwen
2029;7500;Ere;Henegouwen
2030;7500;Saint-Maur;Henegouwen
2031;7500;Tournai;Henegouwen
2032;7501;Orcq;Henegouwen
2033;7502;Esplechin;Henegouwen
2034;7503;Froyennes;Henegouwen
2035;7504;Froidmont;Henegouwen
2036;7506;Willemeau;Henegouwen
2037;7510;3 Suisses;
2038;7511;Vitrine Magique;
2039;7512;Yves Rocher;
2040;7513;Yves Rocher;
2041;7520;Ramegnies-Chin;Henegouwen
2042;7520;Templeuve;Henegouwen
2043;7521;Chercq;Henegouwen
2044;7522;Blandain;Henegouwen
2045;7522;Hertain;Henegouwen
2046;7522;Lamain;Henegouwen
2047;7522;Marquain;Henegouwen
2048;7530;Gaurain-Ramecroix;Henegouwen
2049;7531;Havinnes;Henegouwen
2050;7532;Beclers;Henegouwen
2051;7533;Thimougies;Henegouwen
2052;7534;Barry;Henegouwen
2053;7534;Maulde;Henegouwen
2054;7536;Vaulx;Henegouwen
2055;7538;Vezon;Henegouwen
2056;7540;Kain;Henegouwen
2057;7540;Melles;Henegouwen
2058;7540;Quartes;Henegouwen
2059;7540;Rumillies;Henegouwen
2060;7542;Mont-Saint-Aubert;Henegouwen
2061;7543;Mourcourt;Henegouwen
2062;7548;Warchin;Henegouwen
2063;7600;Péruwelz;Henegouwen
2064;7601;Roucourt;Henegouwen
2065;7602;Bury;Henegouwen
2066;7603;Bon-Secours;Henegouwen
2067;7604;Baugnies;Henegouwen
2068;7604;Braffe;Henegouwen
2069;7604;Brasmenil;Henegouwen
2070;7604;Callenelle;Henegouwen
2071;7604;Wasmes-Audemez-Briffoeil;Henegouwen
2072;7608;Wiers;Henegouwen
2073;7610;Rumes;Henegouwen
2074;7611;La Glanerie;Henegouwen
2075;7618;Taintignies;Henegouwen
2076;7620;Bléharies;Henegouwen
2077;7620;Guignies;Henegouwen
2078;7620;Hollain;Henegouwen
2079;7620;Jollain-Merlin;Henegouwen
2080;7620;Wez-Velvain;Henegouwen
2081;7621;Lesdain;Henegouwen
2082;7622;Laplaigne;Henegouwen
2083;7623;Rongy;Henegouwen
2084;7624;Howardries;Henegouwen
2085;7640;Antoing;Henegouwen
2086;7640;Maubray;Henegouwen
2087;7640;Péronnes-Lez-Antoing;Henegouwen
2088;7641;Bruyelle;Henegouwen
2089;7642;Calonne;Henegouwen
2090;7643;Fontenoy;Henegouwen
2091;7700;Luingne;Henegouwen
2092;7700;Moeskroen;Henegouwen
2093;7711;Dottenijs;Henegouwen
2094;7712;Herseaux;Henegouwen
2095;7730;Bailleul;Henegouwen
2096;7730;Estaimbourg;Henegouwen
2097;7730;Estaimpuis;Henegouwen
2098;7730;Evregnies;Henegouwen
2099;7730;Leers-Nord;Henegouwen
2100;7730;Néchin;Henegouwen
2101;7730;Saint-Léger;Henegouwen
2102;7740;Pecq;Henegouwen
2103;7740;Warcoing;Henegouwen
2104;7742;Hérinnes-Lez-Pecq;Henegouwen
2105;7743;Esquelmes;Henegouwen
2106;7743;Obigies;Henegouwen
2107;7750;Amougies;Henegouwen
2108;7750;Anseroeul;Henegouwen
2109;7750;Orroir;Henegouwen
2110;7750;Russeignies;Henegouwen
2111;7760;Celles;Henegouwen
2112;7760;Escanaffles;Henegouwen
2113;7760;Molenbaix;Henegouwen
2114;7760;Popuelles;Henegouwen
2115;7760;Pottes;Henegouwen
2116;7760;Velaines;Henegouwen
2117;7780;Komen;Henegouwen
2118;7780;Komen-Waasten;Henegouwen
2119;7781;Houthem;Henegouwen
2120;7782;Ploegsteert;Henegouwen
2121;7783;Bizet;Henegouwen
2122;7784;Neerwaasten;Henegouwen
2123;7784;Waasten;Henegouwen
2124;7800;Ath;Henegouwen
2125;7800;Lanquesaint;Henegouwen
2126;7801;Irchonwelz;Henegouwen
2127;7802;Ormeignies;Henegouwen
2128;7803;Bouvignies;Henegouwen
2129;7804;Ostiches;Henegouwen
2130;7804;Rebaix;Henegouwen
2131;7810;Maffle;Henegouwen
2132;7811;Arbre;Henegouwen
2133;7812;Houtaing;Henegouwen
2134;7812;Ligne;Henegouwen
2135;7812;Mainvault;Henegouwen
2136;7812;Moulbaix;Henegouwen
2137;7812;Villers-Notre-Dame;Henegouwen
2138;7812;Villers-Saint-Amand;Henegouwen
2139;7822;Ghislenghien;Henegouwen
2140;7822;Isières;Henegouwen
2141;7822;Meslin-L'Evêque;Henegouwen
2142;7823;Gibecq;Henegouwen
2143;7830;Bassilly;Henegouwen
2144;7830;Fouleng;Henegouwen
2145;7830;Gondregnies;Henegouwen
2146;7830;Graty;Henegouwen
2147;7830;Hellebecq;Henegouwen
2148;7830;Hoves;Henegouwen
2149;7830;Silly;Henegouwen
2150;7830;Thoricourt;Henegouwen
2151;7850;Edingen;Henegouwen
2152;7850;Lettelingen;Henegouwen
2153;7850;Mark;Henegouwen
2154;7860;Lessines;Henegouwen
2155;7861;Papignies;Henegouwen
2156;7861;Wannebecq;Henegouwen
2157;7862;Ogy;Henegouwen
2158;7863;Ghoy;Henegouwen
2159;7864;Deux-Acren;Henegouwen
2160;7866;Bois-De-Lessines;Henegouwen
2161;7866;Ollignies;Henegouwen
2162;7870;Bauffe;Henegouwen
2163;7870;Cambron-Saint-Vincent;Henegouwen
2164;7870;Lens;Henegouwen
2165;7870;Lombise;Henegouwen
2166;7870;Montignies-Lez-Lens;Henegouwen
2167;7880;Vloesberg;Henegouwen
2168;7890;Ellezelles;Henegouwen
2169;7890;Lahamaide;Henegouwen
2170;7890;Wodecq;Henegouwen
2171;7900;Grandmetz;Henegouwen
2172;7900;Leuze-En-Hainaut;Henegouwen
2173;7901;Thieulain;Henegouwen
2174;7903;Blicquy;Henegouwen
2175;7903;Chapelle-À-Oie;Henegouwen
2176;7903;Chapelle-À-Wattines;Henegouwen
2177;7904;Pipaix;Henegouwen
2178;7904;Tourpes;Henegouwen
2179;7904;Willaupuis;Henegouwen
2180;7906;Gallaix;Henegouwen
2181;7910;Anvaing;Henegouwen
2182;7910;Arc-Ainières;Henegouwen
2183;7910;Arc-Wattripont;Henegouwen
2184;7910;Cordes;Henegouwen
2185;7910;Ellignies-Lez-Frasnes;Henegouwen
2186;7910;Forest;Henegouwen
2187;7910;Wattripont;Henegouwen
2188;7911;Buissenal;Henegouwen
2189;7911;Frasnes-Lez-Buissenal;Henegouwen
2190;7911;Hacquegnies;Henegouwen
2191;7911;Herquegies;Henegouwen
2192;7911;Montroeul-Au-Bois;Henegouwen
2193;7911;Moustier;Henegouwen
2194;7911;Oeudeghien;Henegouwen
2195;7912;Dergneau;Henegouwen
2196;7912;Saint-Sauveur;Henegouwen
2197;7940;Brugelette;Henegouwen
2198;7940;Cambron-Casteau;Henegouwen
2199;7941;Attre;Henegouwen
2200;7942;Mévergnies-Lez-Lens;Henegouwen
2201;7943;Gages;Henegouwen
2202;7950;Chièvres;Henegouwen
2203;7950;Grosage;Henegouwen
2204;7950;Huissignies;Henegouwen
2205;7950;Ladeuze;Henegouwen
2206;7950;Tongre-Saint-Martin;Henegouwen
2207;7951;Tongre-Notre-Dame;Henegouwen
2208;7970;Beloeil;Henegouwen
2209;7971;Basècles;Henegouwen
2210;7971;Ramegnies;Henegouwen
2211;7971;Thumaide;Henegouwen
2212;7971;Wadelincourt;Henegouwen
2213;7972;Aubechies;Henegouwen
2214;7972;Ellignies-Saint-Anne;Henegouwen
2215;7972;Quevaucamps;Henegouwen
2216;7973;Grandglise;Henegouwen
2217;7973;Stambruges;Henegouwen
2218;8000;Brugge;West-Vlaanderen
2219;8000;Koolkerke;West-Vlaanderen
2220;8020;Hertsberge;West-Vlaanderen
2221;8020;Oostkamp;West-Vlaanderen
2222;8020;Ruddervoorde;West-Vlaanderen
2223;8020;Waardamme;West-Vlaanderen
2224;8200;Sint-Andries;West-Vlaanderen
2225;8200;Sint-Michiels;West-Vlaanderen
2226;8210;Loppem;West-Vlaanderen
2227;8210;Veldegem;West-Vlaanderen
2228;8210;Zedelgem;West-Vlaanderen
2229;8211;Aartrijke;West-Vlaanderen
2230;8300;Knokke;West-Vlaanderen
2231;8300;Westkapelle;West-Vlaanderen
2232;8301;Heist-Aan-Zee;West-Vlaanderen
2233;8301;Ramskapelle;West-Vlaanderen
2234;8310;Assebroek;West-Vlaanderen
2235;8310;Sint-Kruis;West-Vlaanderen
2236;8340;Damme;West-Vlaanderen
2237;8340;Hoeke;West-Vlaanderen
2238;8340;Lapscheure;West-Vlaanderen
2239;8340;Moerkerke;West-Vlaanderen
2240;8340;Oostkerke;West-Vlaanderen
2241;8340;Sijsele;West-Vlaanderen
2242;8370;Blankenberge;West-Vlaanderen
2243;8370;Uitkerke;West-Vlaanderen
2244;8377;Houtave;West-Vlaanderen
2245;8377;Meetkerke;West-Vlaanderen
2246;8377;Nieuwmunster;West-Vlaanderen
2247;8377;Zuienkerke;West-Vlaanderen
2248;8380;Dudzele;West-Vlaanderen
2249;8380;Lissewege;West-Vlaanderen
2250;8380;Zeebrugge;West-Vlaanderen
2251;8400;Oostende;West-Vlaanderen
2252;8400;Stene;West-Vlaanderen
2253;8400;Zandvoorde;West-Vlaanderen
2254;8420;De Haan;West-Vlaanderen
2255;8420;Klemskerke;West-Vlaanderen
2256;8420;Wenduine;West-Vlaanderen
2257;8421;Vlissegem;West-Vlaanderen
2258;8430;Middelkerke;West-Vlaanderen
2259;8431;Wilskerke;West-Vlaanderen
2260;8432;Leffinge;West-Vlaanderen
2261;8433;Mannekensvere;West-Vlaanderen
2262;8433;Schore;West-Vlaanderen
2263;8433;Sint-Pieters-Kapelle;West-Vlaanderen
2264;8433;Slijpe;West-Vlaanderen
2265;8434;Lombardsijde;West-Vlaanderen
2266;8434;Westende;West-Vlaanderen
2267;8450;Bredene;West-Vlaanderen
2268;8460;Ettelgem;West-Vlaanderen
2269;8460;Oudenburg;West-Vlaanderen
2270;8460;Roksem;West-Vlaanderen
2271;8460;Westkerke;West-Vlaanderen
2272;8470;Gistel;West-Vlaanderen
2273;8470;Moere;West-Vlaanderen
2274;8470;Snaaskerke;West-Vlaanderen
2275;8470;Zevekote;West-Vlaanderen
2276;8480;Bekegem;West-Vlaanderen
2277;8480;Eernegem;West-Vlaanderen
2278;8480;Ichtegem;West-Vlaanderen
2279;8490;Jabbeke;West-Vlaanderen
2280;8490;Snellegem;West-Vlaanderen
2281;8490;Stalhille;West-Vlaanderen
2282;8490;Varsenare;West-Vlaanderen
2283;8490;Zerkegem;West-Vlaanderen
2284;8500;Kortrijk;West-Vlaanderen
2285;8501;Bissegem;West-Vlaanderen
2286;8501;Heule;West-Vlaanderen
2287;8510;Bellegem;West-Vlaanderen
2288;8510;Kooigem;West-Vlaanderen
2289;8510;Marke;West-Vlaanderen
2290;8510;Rollegem;West-Vlaanderen
2291;8511;Aalbeke;West-Vlaanderen
2292;8520;Kuurne;West-Vlaanderen
2293;8530;Harelbeke;West-Vlaanderen
2294;8531;Bavikhove;West-Vlaanderen
2295;8531;Hulste;West-Vlaanderen
2296;8540;Deerlijk;West-Vlaanderen
2297;8550;Zwevegem;West-Vlaanderen
2298;8551;Heestert;West-Vlaanderen
2299;8552;Moen;West-Vlaanderen
2300;8553;Otegem;West-Vlaanderen
2301;8554;Sint-Denijs;West-Vlaanderen
2302;8560;Gullegem;West-Vlaanderen
2303;8560;Moorsele;West-Vlaanderen
2304;8560;Wevelgem;West-Vlaanderen
2305;8570;Anzegem;West-Vlaanderen
2306;8570;Gijzelbrechtegem;West-Vlaanderen
2307;8570;Ingooigem;West-Vlaanderen
2308;8570;Vichte;West-Vlaanderen
2309;8572;Kaster;West-Vlaanderen
2310;8573;Tiegem;West-Vlaanderen
2311;8580;Avelgem;West-Vlaanderen
2312;8581;Kerkhove;West-Vlaanderen
2313;8581;Waarmaarde;West-Vlaanderen
2314;8582;Outrijve;West-Vlaanderen
2315;8583;Bossuit;West-Vlaanderen
2316;8587;Helkijn;West-Vlaanderen
2317;8587;Spiere;West-Vlaanderen
2318;8600;Beerst;West-Vlaanderen
2319;8600;Diksmuide;West-Vlaanderen
2320;8600;Driekapellen;West-Vlaanderen
2321;8600;Esen;West-Vlaanderen
2322;8600;Kaaskerke;West-Vlaanderen
2323;8600;Keiem;West-Vlaanderen
2324;8600;Lampernisse;West-Vlaanderen
2325;8600;Leke;West-Vlaanderen
2326;8600;Nieuwkapelle;West-Vlaanderen
2327;8600;Oostkerke;West-Vlaanderen
2328;8600;Oudekapelle;West-Vlaanderen
2329;8600;Pervijze;West-Vlaanderen
2330;8600;Sint-Jacobs-Kapelle;West-Vlaanderen
2331;8600;Stuivekenskerke;West-Vlaanderen
2332;8600;Vladslo;West-Vlaanderen
2333;8600;Woumen;West-Vlaanderen
2334;8610;Handzame;West-Vlaanderen
2335;8610;Kortemark;West-Vlaanderen
2336;8610;Werken;West-Vlaanderen
2337;8610;Zarren;West-Vlaanderen
2338;8620;Nieuwpoort;West-Vlaanderen
2339;8620;Ramskapelle;West-Vlaanderen
2340;8620;Sint-Joris;West-Vlaanderen
2341;8630;Avekapelle;West-Vlaanderen
2342;8630;Booitshoeke;West-Vlaanderen
2343;8630;Bulskamp;West-Vlaanderen
2344;8630;De Moeren;West-Vlaanderen
2345;8630;Eggewaartskapelle;West-Vlaanderen
2346;8630;Houtem;West-Vlaanderen
2347;8630;Steenkerke;West-Vlaanderen
2348;8630;Veurne;West-Vlaanderen
2349;8630;Vinkem;West-Vlaanderen
2350;8630;Wulveringem;West-Vlaanderen
2351;8630;Zoutenaaie;West-Vlaanderen
2352;8640;Oostvleteren;West-Vlaanderen
2353;8640;Westvleteren;West-Vlaanderen
2354;8640;Woesten;West-Vlaanderen
2355;8647;Lo;West-Vlaanderen
2356;8647;Noordschote;West-Vlaanderen
2357;8647;Pollinkhove;West-Vlaanderen
2358;8647;Reninge;West-Vlaanderen
2359;8650;Houthulst;West-Vlaanderen
2360;8650;Klerken;West-Vlaanderen
2361;8650;Merkem;West-Vlaanderen
2362;8660;Adinkerke;West-Vlaanderen
2363;8660;De Panne;West-Vlaanderen
2364;8670;Koksijde;West-Vlaanderen
2365;8670;Oostduinkerke;West-Vlaanderen
2366;8670;Wulpen;West-Vlaanderen
2367;8680;Bovekerke;West-Vlaanderen
2368;8680;Koekelare;West-Vlaanderen
2369;8680;Zande;West-Vlaanderen
2370;8690;Alveringem;West-Vlaanderen
2371;8690;Hoogstade;West-Vlaanderen
2372;8690;Oeren;West-Vlaanderen
2373;8690;Sint-Rijkers;West-Vlaanderen
2374;8691;Beveren-Aan-De-Ijzer;West-Vlaanderen
2375;8691;Gijverinkhove;West-Vlaanderen
2376;8691;Izenberge;West-Vlaanderen
2377;8691;Leisele;West-Vlaanderen
2378;8691;Stavele;West-Vlaanderen
2379;8700;Aarsele;West-Vlaanderen
2380;8700;Kanegem;West-Vlaanderen
2381;8700;Schuiferskapelle;West-Vlaanderen
2382;8700;Tielt;West-Vlaanderen
2383;8710;Ooigem;West-Vlaanderen
2384;8710;Sint-Baafs-Vijve;West-Vlaanderen
2385;8710;Wielsbeke;West-Vlaanderen
2386;8720;Dentergem;West-Vlaanderen
2387;8720;Markegem;West-Vlaanderen
2388;8720;Oeselgem;West-Vlaanderen
2389;8720;Wakken;West-Vlaanderen
2390;8730;Beernem;West-Vlaanderen
2391;8730;Oedelem;West-Vlaanderen
2392;8730;Sint-Joris;West-Vlaanderen
2393;8740;Egem;West-Vlaanderen
2394;8740;Pittem;West-Vlaanderen
2395;8750;Wingene;West-Vlaanderen
2396;8750;Zwevezele;West-Vlaanderen
2397;8755;Ruiselede;West-Vlaanderen
2398;8760;Meulebeke;West-Vlaanderen
2399;8770;Ingelmunster;West-Vlaanderen
2400;8780;Oostrozebeke;West-Vlaanderen
2401;8790;Waregem;West-Vlaanderen
2402;8791;Beveren;West-Vlaanderen
2403;8792;Desselgem;West-Vlaanderen
2404;8793;Sint-Eloois-Vijve;West-Vlaanderen
2405;8800;Beveren;West-Vlaanderen
2406;8800;Oekene;West-Vlaanderen
2407;8800;Roeselare;West-Vlaanderen
2408;8800;Rumbeke;West-Vlaanderen
2409;8810;Lichtervelde;West-Vlaanderen
2410;8820;Torhout;West-Vlaanderen
2411;8830;Gits;West-Vlaanderen
2412;8830;Hooglede;West-Vlaanderen
2413;8840;Oostnieuwkerke;West-Vlaanderen
2414;8840;Staden;West-Vlaanderen
2415;8840;Westrozebeke;West-Vlaanderen
2416;8850;Ardooie;West-Vlaanderen
2417;8851;Koolskamp;West-Vlaanderen
2418;8860;Lendelede;West-Vlaanderen
2419;8870;Emelgem;West-Vlaanderen
2420;8870;Izegem;West-Vlaanderen
2421;8870;Kachtem;West-Vlaanderen
2422;8880;Ledegem;West-Vlaanderen
2423;8880;Rollegem-Kapelle;West-Vlaanderen
2424;8880;Sint-Eloois-Winkel;West-Vlaanderen
2425;8890;Dadizele;West-Vlaanderen
2426;8890;Moorslede;West-Vlaanderen
2427;8900;Brielen;West-Vlaanderen
2428;8900;Dikkebus;West-Vlaanderen
2429;8900;Ieper;West-Vlaanderen
2430;8900;Sint-Jan;West-Vlaanderen
2431;8902;Hollebeke;West-Vlaanderen
2432;8902;Voormezele;West-Vlaanderen
2433;8902;Zillebeke;West-Vlaanderen
2434;8904;Boezinge;West-Vlaanderen
2435;8904;Zuidschote;West-Vlaanderen
2436;8906;Elverdinge;West-Vlaanderen
2437;8908;Vlamertinge;West-Vlaanderen
2438;8920;Bikschote;West-Vlaanderen
2439;8920;Langemark;West-Vlaanderen
2440;8920;Poelkapelle;West-Vlaanderen
2441;8930;Lauwe;West-Vlaanderen
2442;8930;Menen;West-Vlaanderen
2443;8930;Rekkem;West-Vlaanderen
2444;8940;Geluwe;West-Vlaanderen
2445;8940;Wervik;West-Vlaanderen
2446;8950;Nieuwkerke;West-Vlaanderen
2447;8951;Dranouter;West-Vlaanderen
2448;8952;Wulvergem;West-Vlaanderen
2449;8953;Wijtschate;West-Vlaanderen
2450;8954;Westouter;West-Vlaanderen
2451;8956;Kemmel;West-Vlaanderen
2452;8957;Mesen;West-Vlaanderen
2453;8958;Loker;West-Vlaanderen
2454;8970;Poperinge;West-Vlaanderen
2455;8970;Reningelst;West-Vlaanderen
2456;8972;Krombeke;West-Vlaanderen
2457;8972;Proven;West-Vlaanderen
2458;8972;Roesbrugge-Haringe;West-Vlaanderen
2459;8978;Watou;West-Vlaanderen
2460;8980;Beselare;West-Vlaanderen
2461;8980;Geluveld;West-Vlaanderen
2462;8980;Passendale;West-Vlaanderen
2463;8980;Zandvoorde;West-Vlaanderen
2464;8980;Zonnebeke;West-Vlaanderen
2465;9000;Gent;Oost-Vlaanderen 
2466;9030;Mariakerke;Oost-Vlaanderen 
2467;9031;Drongen;Oost-Vlaanderen 
2468;9032;Wondelgem;Oost-Vlaanderen 
2469;9040;Sint-Amandsberg;Oost-Vlaanderen 
2470;9041;Oostakker;Oost-Vlaanderen 
2471;9042;Desteldonk;Oost-Vlaanderen 
2472;9042;Mendonk;Oost-Vlaanderen 
2473;9042;Sint-Kruis-Winkel;Oost-Vlaanderen 
2474;9050;Gentbrugge;Oost-Vlaanderen 
2475;9050;Ledeberg;Oost-Vlaanderen 
2476;9051;Afsnee;Oost-Vlaanderen 
2477;9051;Sint-Denijs-Westrem;Oost-Vlaanderen 
2478;9052;Zwijnaarde;Oost-Vlaanderen 
2479;9060;Zelzate;Oost-Vlaanderen 
2480;9070;Destelbergen;Oost-Vlaanderen 
2481;9070;Heusden;Oost-Vlaanderen 
2482;9080;Beervelde;Oost-Vlaanderen 
2483;9080;Lochristi;Oost-Vlaanderen 
2484;9080;Zaffelare;Oost-Vlaanderen 
2485;9080;Zeveneken;Oost-Vlaanderen 
2486;9090;Gontrode;Oost-Vlaanderen 
2487;9090;Melle;Oost-Vlaanderen 
2488;9099;Gent X;
2489;9100;Nieuwkerken-Waas;Oost-Vlaanderen 
2490;9100;Sint-Niklaas;Oost-Vlaanderen 
2491;9111;Belsele;Oost-Vlaanderen 
2492;9112;Sinaai-Waas;Oost-Vlaanderen 
2493;9120;Beveren-Waas;Oost-Vlaanderen 
2494;9120;Haasdonk;Oost-Vlaanderen 
2495;9120;Kallo;Oost-Vlaanderen 
2496;9120;Melsele;Oost-Vlaanderen 
2497;9120;Vrasene;Oost-Vlaanderen 
2498;9130;Doel;Oost-Vlaanderen 
2499;9130;Kallo;Oost-Vlaanderen 
2500;9130;Kieldrecht;Oost-Vlaanderen 
2501;9130;Verrebroek;Oost-Vlaanderen 
2502;9140;Elversele;Oost-Vlaanderen 
2503;9140;Steendorp;Oost-Vlaanderen 
2504;9140;Temse;Oost-Vlaanderen 
2505;9140;Tielrode;Oost-Vlaanderen 
2506;9150;Bazel;Oost-Vlaanderen 
2507;9150;Kruibeke;Oost-Vlaanderen 
2508;9150;Rupelmonde;Oost-Vlaanderen 
2509;9160;Daknam;Oost-Vlaanderen 
2510;9160;Eksaarde;Oost-Vlaanderen 
2511;9160;Lokeren;Oost-Vlaanderen 
2512;9170;De Klinge;Oost-Vlaanderen 
2513;9170;Meerdonk;Oost-Vlaanderen 
2514;9170;Sint-Gillis-Waas;Oost-Vlaanderen 
2515;9170;Sint-Pauwels;Oost-Vlaanderen 
2516;9180;Moerbeke-Waas;Oost-Vlaanderen 
2517;9185;Wachtebeke;Oost-Vlaanderen 
2518;9190;Kemzeke;Oost-Vlaanderen 
2519;9190;Stekene;Oost-Vlaanderen 
